trade_id,trade_date,settlement_date,counterparty,asset,trade_type,currency,expected_amounts,settled_amount,status,break_amount,abs_break_amount,risk_level,break_direction
TRD009027,2025-10-24,2025-10-28,MORGAN STANLEY,NIFTY50,BUY,JPY,2821941.02,2022976.9,PENDING,798964.1200000001,798964.1200000001,medium,underpayment
TRD009029,2025-05-31,2025-06-02,HSBC,INFY,BUY,USD,4984955.52,4947944.91,SETTLED,37010.609999999404,37010.609999999404,low,underpayment
TRD009030,2025-04-18,2025-04-22,HSBC,GOOGL,SELL,GBP,2128353.83,1486452.05,SETTLED,641901.78,641901.78,medium,underpayment
TRD009034,2025-07-30,2025-08-04,GOLDMAN SACHS,RELIANCE,BUY,JPY,4166538.25,4619129.45,SETTLED,-452591.2000000002,452591.2000000002,medium,over payment
TRD009035,2025-09-27,2025-10-01,DEUTSCHE BANK,TSLA,SELL,USD,2271899.35,2882114.86,SETTLED,-610215.5099999998,610215.5099999998,medium,over payment
TRD009044,2025-08-28,2025-08-30,UBS,INFY,BUY,GBP,1284901.04,749950.66,PENDING,534950.38,534950.38,medium,underpayment
TRD009053,2025-12-01,2025-12-04,JP MORGAN,TSLA,SELL,GBP,204884.28,292201.05,SETTLED,-87316.76999999999,87316.76999999999,low,over payment
TRD009057,2025-06-22,2025-06-25,UBS,GOOGL,BUY,EUR,4295792.67,5913073.94,PENDING,-1617281.2700000005,1617281.2700000005,high,over payment
TRD009060,2025-08-03,2025-08-04,MORGAN STANLEY,AMZN,SELL,GBP,1006663.66,1272735.91,SETTLED,-266072.2499999999,266072.2499999999,medium,over payment
TRD009066,2025-01-08,2025-01-13,JP MORGAN,GOOGL,SELL,USD,2322194.39,2152832.83,SETTLED,169361.56000000006,169361.56000000006,medium,underpayment
TRD009068,2025-02-06,2025-02-09,MORGAN STANLEY,GOOGL,BUY,EUR,2525635.2,1401650.87,SETTLED,1123984.33,1123984.33,high,underpayment
TRD009078,2025-09-27,2025-09-28,BARCLAYS,TCS,BUY,USD,3816662.67,4799745.14,SETTLED,-983082.4699999997,983082.4699999997,medium,over payment
TRD009080,2025-05-06,2025-05-08,GOLDMAN SACHS,NIFTY50,BUY,GBP,1023317.19,664010.37,SETTLED,359306.81999999995,359306.81999999995,medium,underpayment
TRD009130,2025-01-26,2025-01-30,GOLDMAN SACHS,TSLA,BUY,USD,4753009.47,2992425.19,SETTLED,1760584.2799999998,1760584.2799999998,high,underpayment
TRD009131,2025-04-29,2025-05-01,GOLDMAN SACHS,RELIANCE,BUY,INR,1223836.75,1542420.07,SETTLED,-318583.32000000007,318583.32000000007,medium,over payment
TRD009139,2025-02-18,2025-02-20,GOLDMAN SACHS,RELIANCE,SELL,USD,2406888.49,2251479.23,SETTLED,155409.26000000024,155409.26000000024,medium,underpayment
TRD009140,2025-12-18,2025-12-21,DEUTSCHE BANK,GOOGL,BUY,EUR,3087153.9,3416458.51,SETTLED,-329304.60999999987,329304.60999999987,medium,over payment
TRD009151,2025-05-12,2025-05-16,CITI BANK,NIFTY50,SELL,JPY,2717805.88,3701130.92,SETTLED,-983325.04,983325.04,medium,over payment
TRD009152,2025-11-18,2025-11-21,CITI BANK,TCS,SELL,GBP,2486271.93,2942086.42,FAILED,-455814.48999999976,455814.48999999976,medium,over payment
TRD009155,2025-09-06,2025-09-09,JP MORGAN,GOOGL,BUY,EUR,846350.4,447052.25,PENDING,399298.15,399298.15,medium,underpayment
TRD009159,2025-09-27,2025-10-02,BARCLAYS,AMZN,BUY,EUR,3297790.8,2877318.67,SETTLED,420472.1299999999,420472.1299999999,medium,underpayment
TRD009160,2025-08-06,2025-08-10,GOLDMAN SACHS,INFY,SELL,JPY,2009566.56,1378489.91,SETTLED,631076.6500000001,631076.6500000001,medium,underpayment
TRD009161,2025-10-08,2025-10-13,JP MORGAN,TSLA,BUY,GBP,4544995.48,5117455.5,SETTLED,-572460.0199999996,572460.0199999996,medium,over payment
TRD009162,2025-09-16,2025-09-18,DEUTSCHE BANK,SENSEX,BUY,INR,3190014.52,1647257.61,SETTLED,1542756.91,1542756.91,high,underpayment
TRD009170,2025-03-13,2025-03-14,MORGAN STANLEY,TSLA,SELL,USD,1428847.37,1371747.7,SETTLED,57099.67000000016,57099.67000000016,low,underpayment
TRD009183,2025-10-12,2025-10-16,JP MORGAN,SENSEX,BUY,EUR,570612.4,347303.72,SETTLED,223308.68000000005,223308.68000000005,medium,underpayment
TRD009188,2025-05-19,2025-05-23,MORGAN STANLEY,SENSEX,SELL,JPY,1264.08,1894.29,PENDING,-630.21,630.21,low,over payment
TRD009198,2025-12-10,2025-12-14,GOLDMAN SACHS,RELIANCE,SELL,GBP,4799623.53,3936980.02,PENDING,862643.5100000002,862643.5100000002,medium,underpayment
TRD009203,2025-08-10,2025-08-11,UBS,SENSEX,BUY,GBP,2996868.54,1688006.28,MISMATCHED,1308862.26,1308862.26,high,underpayment
TRD009210,2025-02-19,2025-02-23,JP MORGAN,TSLA,SELL,EUR,2915510.22,3219742.24,SETTLED,-304232.02,304232.02,medium,over payment
TRD009221,2025-05-20,2025-05-23,DEUTSCHE BANK,SENSEX,SELL,JPY,466058.84,309088.06,SETTLED,156970.78000000003,156970.78000000003,medium,underpayment
TRD009222,2025-05-24,2025-05-27,UBS,GOOGL,SELL,EUR,2946747.43,4007393.07,SETTLED,-1060645.6399999997,1060645.6399999997,high,over payment
TRD009230,2025-07-16,2025-07-19,HSBC,INFY,SELL,EUR,3684347.34,5193567.0,FAILED,-1509219.6600000001,1509219.6600000001,high,over payment
TRD009233,2025-05-22,2025-05-23,CITI BANK,TCS,BUY,INR,4639743.07,6554047.52,SETTLED,-1914304.4499999993,1914304.4499999993,high,over payment
TRD009234,2025-10-25,2025-10-27,DEUTSCHE BANK,RELIANCE,BUY,USD,2271028.87,1882763.42,SETTLED,388265.4500000002,388265.4500000002,medium,underpayment
TRD009239,2025-09-03,2025-09-04,GOLDMAN SACHS,MSFT,SELL,USD,2481601.18,2604618.51,PENDING,-123017.32999999961,123017.32999999961,medium,over payment
TRD009241,2025-08-23,2025-08-26,MORGAN STANLEY,AAPL,SELL,INR,1674341.9,842512.03,SETTLED,831829.8699999999,831829.8699999999,medium,underpayment
TRD009257,2025-12-01,2025-12-06,UBS,INFY,BUY,JPY,1211737.26,1196788.5,SETTLED,14948.76000000001,14948.76000000001,low,underpayment
TRD009263,2025-06-02,2025-06-03,CITI BANK,AMZN,BUY,EUR,3437262.17,4400669.22,SETTLED,-963407.0499999998,963407.0499999998,medium,over payment
TRD009275,2025-06-10,2025-06-11,GOLDMAN SACHS,AAPL,SELL,USD,3597631.69,1953229.51,SETTLED,1644402.18,1644402.18,high,underpayment
TRD009282,2025-07-19,2025-07-23,UBS,GOOGL,SELL,EUR,4714620.64,6418423.41,SETTLED,-1703802.7700000005,1703802.7700000005,high,over payment
TRD009287,2025-01-04,2025-01-06,CITI BANK,NIFTY50,SELL,EUR,3055121.68,2449139.25,SETTLED,605982.4300000002,605982.4300000002,medium,underpayment
TRD009303,2025-06-27,2025-07-02,DEUTSCHE BANK,SENSEX,BUY,GBP,4232825.93,3819243.16,SETTLED,413582.76999999955,413582.76999999955,medium,underpayment
TRD009310,2025-02-18,2025-02-22,CITI BANK,GOOGL,SELL,EUR,1757428.32,1787258.02,SETTLED,-29829.699999999953,29829.699999999953,low,over payment
TRD009315,2025-03-06,2025-03-08,GOLDMAN SACHS,SENSEX,SELL,EUR,2776761.35,3523331.56,FAILED,-746570.21,746570.21,medium,over payment
TRD009319,2025-10-24,2025-10-25,DEUTSCHE BANK,GOOGL,BUY,INR,3243022.26,4850069.98,SETTLED,-1607047.7200000007,1607047.7200000007,high,over payment
TRD009321,2025-05-22,2025-05-23,JP MORGAN,GOOGL,BUY,GBP,1049094.95,844691.13,SETTLED,204403.81999999995,204403.81999999995,medium,underpayment
TRD009327,2025-04-28,2025-05-02,CITI BANK,GOOGL,BUY,USD,3775585.95,5292835.07,SETTLED,-1517249.12,1517249.12,high,over payment
TRD009342,2025-03-08,2025-03-12,CITI BANK,INFY,SELL,USD,2707989.9,3007740.93,MISMATCHED,-299751.03000000026,299751.03000000026,medium,over payment
TRD009343,2025-11-26,2025-11-29,HSBC,GOOGL,SELL,JPY,4217295.55,4651585.17,SETTLED,-434289.6200000001,434289.6200000001,medium,over payment
TRD009344,2025-03-11,2025-03-16,MORGAN STANLEY,INFY,SELL,INR,3808951.79,3620617.84,SETTLED,188333.9500000002,188333.9500000002,medium,underpayment
TRD009349,2025-07-11,2025-07-16,DEUTSCHE BANK,RELIANCE,SELL,USD,3256337.36,2135470.91,SETTLED,1120866.4499999997,1120866.4499999997,high,underpayment
TRD009358,2025-05-21,2025-05-22,JP MORGAN,SENSEX,BUY,USD,814098.44,901816.54,FAILED,-87718.1000000001,87718.1000000001,low,over payment
TRD009359,2025-02-18,2025-02-19,UBS,AAPL,SELL,INR,4271875.57,2235161.83,PENDING,2036713.7400000002,2036713.7400000002,high,underpayment
TRD009361,2025-01-06,2025-01-11,JP MORGAN,GOOGL,SELL,INR,2600893.33,2067909.78,SETTLED,532983.55,532983.55,medium,underpayment
TRD009374,2025-12-01,2025-12-05,UBS,NIFTY50,SELL,JPY,4368295.48,4354103.82,SETTLED,14191.660000000149,14191.660000000149,low,underpayment
TRD009377,2025-02-17,2025-02-20,GOLDMAN SACHS,SENSEX,BUY,EUR,3476899.43,2458838.89,SETTLED,1018060.54,1018060.54,high,underpayment
TRD009380,2025-01-05,2025-01-08,HSBC,RELIANCE,BUY,INR,1490600.99,2064171.97,SETTLED,-573570.98,573570.98,medium,over payment
TRD009384,2025-07-08,2025-07-09,HSBC,AMZN,SELL,GBP,1880315.94,1156586.03,MISMATCHED,723729.9099999999,723729.9099999999,medium,underpayment
TRD009385,2025-01-04,2025-01-08,HSBC,AMZN,BUY,GBP,2674828.91,3926958.21,SETTLED,-1252129.2999999998,1252129.2999999998,high,over payment
TRD009393,2025-06-29,2025-07-03,GOLDMAN SACHS,AMZN,BUY,USD,1177800.84,1213287.1,SETTLED,-35486.26000000001,35486.26000000001,low,over payment
TRD009398,2025-07-10,2025-07-13,JP MORGAN,NIFTY50,BUY,USD,2303369.47,3352292.77,SETTLED,-1048923.2999999998,1048923.2999999998,high,over payment
TRD009401,2025-10-27,2025-10-30,JP MORGAN,NIFTY50,BUY,JPY,3434950.16,3126667.61,SETTLED,308282.5500000003,308282.5500000003,medium,underpayment
TRD009411,2025-11-18,2025-11-21,BARCLAYS,GOOGL,SELL,INR,787735.2,477124.84,SETTLED,310610.3599999999,310610.3599999999,medium,underpayment
TRD009419,2025-11-14,2025-11-19,BARCLAYS,RELIANCE,SELL,GBP,2638594.66,2889828.77,SETTLED,-251234.10999999987,251234.10999999987,medium,over payment
TRD009421,2025-07-27,2025-07-29,CITI BANK,AMZN,BUY,USD,4621847.38,3447194.0,SETTLED,1174653.38,1174653.38,high,underpayment
TRD009437,2025-11-28,2025-12-01,BARCLAYS,TSLA,BUY,EUR,3628115.67,3200337.72,SETTLED,427777.9499999997,427777.9499999997,medium,underpayment
TRD009453,2025-11-07,2025-11-11,CITI BANK,TSLA,BUY,INR,732718.96,483859.94,SETTLED,248859.01999999996,248859.01999999996,medium,underpayment
TRD009455,2025-09-22,2025-09-25,CITI BANK,AAPL,BUY,GBP,4297313.48,5135746.77,MISMATCHED,-838433.2899999991,838433.2899999991,medium,over payment
TRD009457,2025-01-24,2025-01-26,CITI BANK,RELIANCE,SELL,EUR,1901594.79,1494675.02,PENDING,406919.77,406919.77,medium,underpayment
TRD009462,2025-05-01,2025-05-05,DEUTSCHE BANK,TCS,BUY,JPY,99396.39,95457.14,SETTLED,3939.25,3939.25,low,underpayment
TRD009467,2025-01-30,2025-02-01,GOLDMAN SACHS,INFY,BUY,GBP,4629016.96,2325804.12,SETTLED,2303212.84,2303212.84,high,underpayment
TRD009470,2025-11-27,2025-11-28,BARCLAYS,SENSEX,BUY,GBP,1801350.43,1663077.1,SETTLED,138273.32999999984,138273.32999999984,medium,underpayment
TRD009480,2025-03-07,2025-03-08,DEUTSCHE BANK,SENSEX,BUY,INR,530673.6,643826.99,PENDING,-113153.39000000001,113153.39000000001,medium,over payment
TRD009482,2025-07-01,2025-07-04,UBS,AMZN,SELL,INR,1456825.37,1919907.23,SETTLED,-463081.85999999987,463081.85999999987,medium,over payment
TRD009483,2025-06-11,2025-06-16,BARCLAYS,GOOGL,BUY,INR,3071304.44,2771482.11,SETTLED,299822.3300000001,299822.3300000001,medium,underpayment
TRD009486,2025-05-23,2025-05-25,CITI BANK,RELIANCE,BUY,EUR,3119143.17,4402853.4,PENDING,-1283710.2300000004,1283710.2300000004,high,over payment
TRD009490,2025-10-12,2025-10-15,CITI BANK,SENSEX,SELL,EUR,1817259.05,1519766.96,SETTLED,297492.0900000001,297492.0900000001,medium,underpayment
TRD009493,2025-08-15,2025-08-20,MORGAN STANLEY,TCS,BUY,INR,1743041.4,1661138.52,SETTLED,81902.87999999989,81902.87999999989,low,underpayment
TRD009494,2025-09-10,2025-09-15,JP MORGAN,RELIANCE,SELL,JPY,896719.19,1103111.67,SETTLED,-206392.47999999998,206392.47999999998,medium,over payment
TRD009496,2025-05-06,2025-05-11,GOLDMAN SACHS,TSLA,BUY,INR,2321897.57,1307786.62,SETTLED,1014110.9499999997,1014110.9499999997,high,underpayment
TRD009515,2025-02-04,2025-02-06,DEUTSCHE BANK,MSFT,BUY,INR,3119237.18,2828939.04,SETTLED,290298.14000000013,290298.14000000013,medium,underpayment
TRD009517,2025-10-06,2025-10-09,MORGAN STANLEY,AMZN,SELL,USD,2347704.88,1548278.15,SETTLED,799426.73,799426.73,medium,underpayment
TRD009519,2025-04-30,2025-05-05,CITI BANK,INFY,SELL,GBP,2647649.27,1491490.35,SETTLED,1156158.92,1156158.92,high,underpayment
TRD009525,2025-11-29,2025-11-30,JP MORGAN,AMZN,BUY,EUR,374654.77,348403.46,SETTLED,26251.309999999998,26251.309999999998,low,underpayment
TRD009527,2025-12-07,2025-12-09,HSBC,TCS,BUY,USD,4454229.83,4575487.25,SETTLED,-121257.41999999993,121257.41999999993,medium,over payment
TRD009532,2025-12-06,2025-12-11,MORGAN STANLEY,SENSEX,BUY,INR,4667133.19,4374537.81,SETTLED,292595.3800000008,292595.3800000008,medium,underpayment
TRD009544,2025-10-09,2025-10-14,JP MORGAN,GOOGL,SELL,USD,2345832.64,1256475.21,SETTLED,1089357.4300000002,1089357.4300000002,high,underpayment
TRD009547,2025-03-22,2025-03-23,CITI BANK,TCS,SELL,INR,728998.06,674838.28,SETTLED,54159.78000000003,54159.78000000003,low,underpayment
TRD009548,2025-09-01,2025-09-04,CITI BANK,NIFTY50,BUY,EUR,168156.49,179814.58,SETTLED,-11658.089999999997,11658.089999999997,low,over payment
TRD009559,2025-11-06,2025-11-07,BARCLAYS,INFY,SELL,INR,3485758.6,1855308.8,PENDING,1630449.8,1630449.8,high,underpayment
TRD009562,2025-02-25,2025-03-01,MORGAN STANLEY,INFY,SELL,INR,362286.27,454950.6,SETTLED,-92664.32999999996,92664.32999999996,low,over payment
TRD009563,2025-06-25,2025-06-30,DEUTSCHE BANK,INFY,SELL,USD,3453814.5,4970797.08,SETTLED,-1516982.58,1516982.58,high,over payment
TRD009567,2025-03-26,2025-03-27,MORGAN STANLEY,MSFT,SELL,USD,3104542.33,1818072.22,MISMATCHED,1286470.11,1286470.11,high,underpayment
TRD009570,2025-05-03,2025-05-08,GOLDMAN SACHS,RELIANCE,BUY,JPY,4123791.1,3263146.57,SETTLED,860644.5300000003,860644.5300000003,medium,underpayment
TRD009574,2025-06-28,2025-07-02,GOLDMAN SACHS,TCS,SELL,JPY,257620.52,304218.06,SETTLED,-46597.54000000001,46597.54000000001,low,over payment
TRD009575,2025-05-02,2025-05-03,GOLDMAN SACHS,TSLA,SELL,EUR,1901370.56,2308391.17,SETTLED,-407020.60999999987,407020.60999999987,medium,over payment
TRD009586,2025-11-30,2025-12-04,UBS,NIFTY50,SELL,EUR,4021210.33,4879850.62,SETTLED,-858640.29,858640.29,medium,over payment
TRD009591,2025-04-16,2025-04-18,UBS,RELIANCE,BUY,JPY,2551554.37,2206722.89,SETTLED,344831.48,344831.48,medium,underpayment
TRD009606,2025-06-28,2025-07-03,HSBC,TCS,SELL,INR,3869906.71,3625969.03,SETTLED,243937.68000000017,243937.68000000017,medium,underpayment
TRD009634,2025-07-13,2025-07-14,HSBC,NIFTY50,SELL,INR,3324373.99,2313318.8,SETTLED,1011055.1900000004,1011055.1900000004,high,underpayment
TRD009637,2025-07-26,2025-07-30,BARCLAYS,SENSEX,SELL,EUR,4681826.44,5020281.71,SETTLED,-338455.26999999955,338455.26999999955,medium,over payment
TRD009645,2025-03-10,2025-03-14,HSBC,NIFTY50,SELL,INR,1882561.3,1925980.58,PENDING,-43419.28000000003,43419.28000000003,low,over payment
TRD009661,2025-11-07,2025-11-09,UBS,GOOGL,BUY,USD,2801647.08,2326893.13,FAILED,474753.9500000002,474753.9500000002,medium,underpayment
TRD009672,2025-04-09,2025-04-10,DEUTSCHE BANK,NIFTY50,SELL,JPY,3490673.62,2847899.73,SETTLED,642773.8900000001,642773.8900000001,medium,underpayment
TRD009685,2025-02-21,2025-02-24,CITI BANK,RELIANCE,SELL,USD,2770154.73,4090467.59,MISMATCHED,-1320312.8599999999,1320312.8599999999,high,over payment
TRD009687,2025-02-23,2025-02-24,GOLDMAN SACHS,TCS,BUY,JPY,1428339.83,1729085.08,SETTLED,-300745.25,300745.25,medium,over payment
TRD009689,2025-09-22,2025-09-27,UBS,MSFT,SELL,GBP,1916124.07,1914548.59,SETTLED,1575.4799999999814,1575.4799999999814,low,underpayment
TRD009696,2025-09-01,2025-09-03,BARCLAYS,TCS,BUY,GBP,2760538.84,1712329.4,SETTLED,1048209.44,1048209.44,high,underpayment
TRD009749,2025-10-02,2025-10-06,MORGAN STANLEY,TSLA,SELL,USD,181150.85,144202.68,FAILED,36948.17000000001,36948.17000000001,low,underpayment
TRD009761,2025-05-30,2025-06-01,GOLDMAN SACHS,TSLA,BUY,USD,4626397.94,6932125.18,SETTLED,-2305727.2399999993,2305727.2399999993,high,over payment
TRD009762,2025-06-27,2025-07-01,GOLDMAN SACHS,MSFT,SELL,EUR,735335.95,677411.5,SETTLED,57924.44999999995,57924.44999999995,low,underpayment
TRD009789,2025-03-11,2025-03-16,JP MORGAN,TCS,BUY,EUR,2511156.07,1904362.37,MISMATCHED,606793.6999999997,606793.6999999997,medium,underpayment
TRD009790,2025-05-12,2025-05-17,JP MORGAN,TCS,SELL,JPY,101038.61,142587.45,SETTLED,-41548.84000000001,41548.84000000001,low,over payment
TRD009798,2025-08-03,2025-08-08,BARCLAYS,MSFT,BUY,USD,3227082.77,2971264.49,SETTLED,255818.2799999998,255818.2799999998,medium,underpayment
TRD009799,2025-04-23,2025-04-28,JP MORGAN,MSFT,BUY,JPY,2074264.28,2906647.64,SETTLED,-832383.3600000001,832383.3600000001,medium,over payment
TRD009805,2025-03-28,2025-03-29,CITI BANK,TCS,SELL,GBP,2799855.94,3176137.15,SETTLED,-376281.20999999996,376281.20999999996,medium,over payment
TRD009810,2025-03-31,2025-04-01,UBS,NIFTY50,BUY,USD,2668415.06,2655955.38,PENDING,12459.680000000168,12459.680000000168,low,underpayment
TRD009821,2025-06-15,2025-06-18,CITI BANK,RELIANCE,BUY,USD,3182227.16,2553877.47,SETTLED,628349.69,628349.69,medium,underpayment
TRD009826,2025-04-27,2025-04-28,JP MORGAN,SENSEX,SELL,USD,3958408.72,3967234.54,SETTLED,-8825.819999999832,8825.819999999832,low,over payment
TRD009844,2025-07-03,2025-07-05,HSBC,NIFTY50,BUY,EUR,3551506.47,4105129.31,MISMATCHED,-553622.8399999999,553622.8399999999,medium,over payment
TRD009853,2025-07-06,2025-07-10,DEUTSCHE BANK,GOOGL,SELL,INR,279621.9,314294.95,SETTLED,-34673.04999999999,34673.04999999999,low,over payment
TRD009867,2025-09-11,2025-09-14,DEUTSCHE BANK,TSLA,SELL,EUR,2139689.46,2299081.44,SETTLED,-159391.97999999998,159391.97999999998,medium,over payment
TRD009890,2025-07-13,2025-07-16,MORGAN STANLEY,GOOGL,SELL,EUR,1480335.82,1272982.17,SETTLED,207353.65000000014,207353.65000000014,medium,underpayment
TRD009902,2025-08-25,2025-08-28,GOLDMAN SACHS,AAPL,BUY,EUR,1865662.49,2596697.66,SETTLED,-731035.1700000002,731035.1700000002,medium,over payment
TRD009903,2025-02-23,2025-02-24,UBS,SENSEX,BUY,INR,744792.63,903755.58,SETTLED,-158962.94999999995,158962.94999999995,medium,over payment
TRD009905,2025-06-24,2025-06-26,CITI BANK,AMZN,SELL,GBP,4586827.16,6754999.86,SETTLED,-2168172.7,2168172.7,high,over payment
TRD009907,2025-10-12,2025-10-15,GOLDMAN SACHS,TSLA,SELL,GBP,4224906.94,4750947.11,PENDING,-526040.1699999999,526040.1699999999,medium,over payment
TRD009914,2025-12-29,2026-01-02,BARCLAYS,AAPL,SELL,GBP,3032442.47,1689102.54,SETTLED,1343339.9300000002,1343339.9300000002,high,underpayment
TRD009915,2025-09-15,2025-09-17,BARCLAYS,GOOGL,SELL,EUR,2258028.2,3096677.63,SETTLED,-838649.4299999997,838649.4299999997,medium,over payment
TRD009916,2025-04-17,2025-04-20,UBS,INFY,BUY,GBP,4692402.59,6826698.85,PENDING,-2134296.26,2134296.26,high,over payment
TRD009919,2025-11-21,2025-11-24,HSBC,RELIANCE,BUY,GBP,148680.3,168525.66,SETTLED,-19845.360000000015,19845.360000000015,low,over payment
TRD009930,2025-05-03,2025-05-08,JP MORGAN,SENSEX,SELL,USD,4467401.81,4231994.99,SETTLED,235406.81999999937,235406.81999999937,medium,underpayment
TRD009932,2025-07-22,2025-07-23,DEUTSCHE BANK,RELIANCE,BUY,EUR,516105.43,689999.83,SETTLED,-173894.39999999997,173894.39999999997,medium,over payment
TRD009938,2025-07-29,2025-08-01,HSBC,GOOGL,BUY,EUR,3385960.32,1743190.41,FAILED,1642769.91,1642769.91,high,underpayment
TRD009943,2025-11-07,2025-11-08,JP MORGAN,SENSEX,SELL,EUR,61887.0,67414.62,SETTLED,-5527.619999999995,5527.619999999995,low,over payment
TRD009947,2025-11-10,2025-11-15,UBS,NIFTY50,SELL,INR,1655104.55,1317775.19,SETTLED,337329.3600000001,337329.3600000001,medium,underpayment
TRD009950,2025-04-03,2025-04-04,GOLDMAN SACHS,AMZN,SELL,JPY,2201302.09,2240310.86,SETTLED,-39008.77000000002,39008.77000000002,low,over payment
TRD009957,2025-07-24,2025-07-26,GOLDMAN SACHS,INFY,BUY,INR,3709290.57,2476682.27,SETTLED,1232608.2999999998,1232608.2999999998,high,underpayment
TRD009960,2025-08-29,2025-09-03,HSBC,GOOGL,BUY,INR,1170906.85,1427966.44,SETTLED,-257059.58999999985,257059.58999999985,medium,over payment
TRD009970,2025-05-21,2025-05-25,GOLDMAN SACHS,AAPL,BUY,INR,680294.86,806374.5,MISMATCHED,-126079.64000000001,126079.64000000001,medium,over payment
TRD009981,2025-05-31,2025-06-04,GOLDMAN SACHS,RELIANCE,SELL,GBP,1770174.43,2153799.43,SETTLED,-383625.00000000023,383625.00000000023,medium,over payment
TRD009987,2025-08-07,2025-08-11,HSBC,INFY,SELL,JPY,1624669.78,2399535.7,SETTLED,-774865.9200000002,774865.9200000002,medium,over payment
TRD009992,2025-06-02,2025-06-05,JP MORGAN,AAPL,BUY,GBP,1626339.51,1439458.34,SETTLED,186881.16999999993,186881.16999999993,medium,underpayment
TRD009996,2025-12-10,2025-12-15,JP MORGAN,SENSEX,SELL,INR,4288422.29,4487132.99,MISMATCHED,-198710.7000000002,198710.7000000002,medium,over payment
TRD009998,2025-01-07,2025-01-10,HSBC,GOOGL,BUY,JPY,4733592.87,4215604.08,FAILED,517988.79000000004,517988.79000000004,medium,underpayment
TRD009999,2025-01-11,2025-01-16,DEUTSCHE BANK,GOOGL,BUY,GBP,1988042.47,1389673.81,SETTLED,598368.6599999999,598368.6599999999,medium,underpayment
TRD010001,2025-04-10,2025-04-11,DEUTSCHE BANK,TCS,BUY,INR,1868830.45,2120363.05,SETTLED,-251532.59999999986,251532.59999999986,medium,over payment
TRD010022,2025-09-14,2025-09-16,DEUTSCHE BANK,NIFTY50,SELL,EUR,143571.6,168797.14,PENDING,-25225.540000000008,25225.540000000008,low,over payment
TRD010026,2025-12-23,2025-12-25,BARCLAYS,GOOGL,BUY,JPY,761587.29,444555.67,SETTLED,317031.62000000005,317031.62000000005,medium,underpayment
TRD010031,2025-11-27,2025-11-30,GOLDMAN SACHS,INFY,SELL,INR,27690.37,34722.18,SETTLED,-7031.810000000001,7031.810000000001,low,over payment
TRD010040,2025-06-25,2025-06-28,MORGAN STANLEY,NIFTY50,BUY,EUR,499555.13,630007.26,MISMATCHED,-130452.13,130452.13,medium,over payment
